word,stem,predicted,correct
ningalijitokeza,tokez,tok,False
ungalijitokeza,tokez,tok,False
angalijitokeza,tokez,tok,False
tungalijitokeza,tokez,tok,False
mngalijitokeza,tokez,tok,False
wangalijitokeza,tokez,tok,False
niliyejitokeza,tokez,tok,False
uliyejitokeza,tokez,tok,False
aliyejitokeza,tokez,tok,False
tuliyejitokeza,tokez,tok,False
mliyejitokeza,tokez,tok,False
waliyejitokeza,tokez,tok,False
niliojitokeza,tokez,tok,False
uliojitokeza,tokez,tok,False
aliojitokeza,tokez,tok,False
tuliojitokeza,tokez,tok,False
mliojitokeza,tokez,tok,False
waliojitokeza,tokez,tok,False
nilipojitokeza,tokez,tok,False
ulipojitokeza,tokez,tok,False
alipojitokeza,tokez,tok,False
tulipojitokeza,tokez,tok,False
mlipojitokeza,tokez,tok,False
walipojitokeza,tokez,tok,False
nijapojitokeza,tokez,tok,False
ujapojitokeza,tokez,tok,False
ajapojitokeza,tokez,tok,False
tujapojitokeza,tokez,tok,False
mjapojitokeza,tokez,tok,False
wajapojitokeza,tokez,tok,False
nisipojitokeza,tokez,tok,False
usipojitokeza,tokez,tok,False
asipojitokeza,tokez,tok,False
tusipojitokeza,tokez,tok,False
msipojitokeza,tokez,tok,False
wasipojitokeza,tokez,tok,False
nikijitokeza,tokez,tok,False
ukijitokeza,tokez,tok,False
akijitokeza,tokez,tok,False
tukijitokeza,tokez,tok,False
mkijitokeza,tokez,tok,False
niliyajitokeza,tokez,tok,False
uliyajitokeza,tokez,tok,False
aliyajitokeza,tokez,tok,False
tuliyajitokeza,tokez,tok,False
mliyajitokeza,tokez,tok,False
waliyajitokeza,tokez,tok,False
wakijitokeza,tokez,tok,False
nilichojitokeza,tokez,tok,False
ulichojitokeza,tokez,tok,False
alichojitokeza,tokez,tok,False
tulichojitokeza,tokez,tok,False
mlichojitokeza,tokez,tok,False
walichojitokeza,tokez,tok,False
yaliojitokeza,tokez,tok,False
kilichojitokeza,tokez,tok,False
zilizojitokeza,tokez,tok,False
inajitokeza,tokez,tok,False
itajitokeza,tokez,tok,False
ilijitokeza,tokez,tok,False
imejitokeza,tokez,tok,False
ingejitokeza,tokez,tok,False
ingalijitokeza,tokez,tok,False
iliyejitokeza,tokez,tok,False
iliojitokeza,tokez,tok,False
iliyojitokeza,tokez,tok,False
ilipojitokeza,tokez,tok,False
ikijitokeza,tokez,tok,False
ilichojitokeza,tokez,tok,False
zinajitokeza,tokez,tok,False
zitajitokeza,tokez,tok,False
zilijitokeza,tokez,tok,False
zimejitokeza,tokez,tok,False
zingejitokeza,tokez,tok,False
zingalijitokeza,tokez,tok,False
ziliyejitokeza,tokez,tok,False
ziliojitokeza,tokez,tok,False
zilipojitokeza,tokez,tok,False
zikijitokeza,tokez,tok,False
yanajitokeza,tokez,tok,False
yatajitokeza,tokez,tok,False
yalijitokeza,tokez,tok,False
yamejitokeza,tokez,tok,False
yangejitokeza,tokez,tok,False
yangalijitokeza,tokez,tok,False
yaliyejitokeza,tokez,tok,False
yaliyojitokeza,tokez,tok,False
yalipojitokeza,tokez,tok,False
yakijitokeza,tokez,tok,False
lililojitokeza,tokez,tok,False
aliyojitokeza,tokez,tok,False
lilijitokeza,tokez,tok,False
ninayejitokeza,tokez,tok,False
nitayejitokeza,tokez,tok,False
tunayejitokeza,tokez,tok,False
tutayejitokeza,tokez,tok,False
unayejitokeza,tokez,tok,False
utayejitokeza,tokez,tok,False
mnayejitokeza,tokez,tok,False
mtayejitokeza,tokez,tok,False
anayejitokeza,tokez,tok,False
atayejitokeza,tokez,tok,False
wanayejitokeza,tokez,tok,False
watayejitokeza,tokez,tok,False
jiua,u,jiu,False
nilijiua,u,jiu,False
ninajiua,u,jiu,False
nimejiua,u,jiu,False
nitajiua,u,jiu,False
tulijiua,u,jiu,False
tunajiua,u,jiu,False
tumejiua,u,jiu,False
tutajiua,u,jiu,False
ulijiua,u,jiu,False
unajiua,u,jiu,False
umejiua,u,jiu,False
utajiua,u,jiu,False
mlijiua,u,jiu,False
mnajiua,u,jiu,False
mmejiua,u,jiu,False
mtajiua,u,jiu,False
alijiua,u,jiu,False
anajiua,u,jiu,False
amejiua,u,jiu,False
atajiua,u,jiu,False
walijiua,u,jiu,False
wanajiua,u,jiu,False
wamejiua,u,jiu,False
watajiua,u,jiu,False
hujiua,u,jiu,False
kujiua,u,jiu,False
kumjiua,u,jiu,False
kuwajiua,u,jiu,False
ningejiua,u,jiu,False
ungejiua,u,jiu,False
angejiua,u,jiu,False
tungejiua,u,jiu,False
mngejiua,u,jiu,False
wangejiua,u,jiu,False
ningalijiua,u,jiu,False
ungalijiua,u,jiu,False
angalijiua,u,jiu,False
tungalijiua,u,jiu,False
mngalijiua,u,jiu,False
wangalijiua,u,jiu,False
niliyejiua,u,jiu,False
uliyejiua,u,jiu,False
aliyejiua,u,jiu,False
tuliyejiua,u,jiu,False
mliyejiua,u,jiu,False
waliyejiua,u,jiu,False
niliojiua,u,jiu,False
uliojiua,u,jiu,False
aliojiua,u,jiu,False
tuliojiua,u,jiu,False
mliojiua,u,jiu,False
waliojiua,u,jiu,False
nilipojiua,u,jiu,False
ulipojiua,u,jiu,False
alipojiua,u,jiu,False
tulipojiua,u,jiu,False
mlipojiua,u,jiu,False
walipojiua,u,jiu,False
nijapojiua,u,jiu,False
ujapojiua,u,jiu,False
ajapojiua,u,jiu,False
tujapojiua,u,jiu,False
mjapojiua,u,jiu,False
wajapojiua,u,jiu,False
nisipojiua,u,jiu,False
usipojiua,u,jiu,False
asipojiua,u,jiu,False
tusipojiua,u,jiu,False
msipojiua,u,jiu,False
wasipojiua,u,jiu,False
nikijiua,u,jiu,False
ukijiua,u,jiu,False
akijiua,u,jiu,False
tukijiua,u,jiu,False
mkijiua,u,jiu,False
niliyajiua,u,jiu,False
uliyajiua,u,jiu,False
aliyajiua,u,jiu,False
tuliyajiua,u,jiu,False
mliyajiua,u,jiu,False
waliyajiua,u,jiu,False
wakijiua,u,jiu,False
nilichojiua,u,jiu,False
ulichojiua,u,jiu,False
alichojiua,u,jiu,False
tulichojiua,u,jiu,False
mlichojiua,u,jiu,False
walichojiua,u,jiu,False
yaliojiua,u,jiu,False
kilichojiua,u,jiu,False
zilizojiua,u,jiu,False
inajiua,u,jiu,False
itajiua,u,jiu,False
ilijiua,u,jiu,False
imejiua,u,jiu,False
ingejiua,u,jiu,False
ingalijiua,u,jiu,False
iliyejiua,u,jiu,False
iliojiua,u,jiu,False
iliyojiua,u,jiu,False
ilipojiua,u,jiu,False
ikijiua,u,jiu,False
ilichojiua,u,jiu,False
zinajiua,u,jiu,False
zitajiua,u,jiu,False
zilijiua,u,jiu,False
zimejiua,u,jiu,False
zingejiua,u,jiu,False
zingalijiua,u,jiu,False
ziliyejiua,u,jiu,False
ziliojiua,u,jiu,False
zilipojiua,u,jiu,False
zikijiua,u,jiu,False
yanajiua,u,jiu,False
yatajiua,u,jiu,False
yalijiua,u,jiu,False
yamejiua,u,jiu,False
yangejiua,u,jiu,False
yangalijiua,u,jiu,False
yaliyejiua,u,jiu,False
yaliyojiua,u,jiu,False
yalipojiua,u,jiu,False
yakijiua,u,jiu,False
lililojiua,u,jiu,False
aliyojiua,u,jiu,False
lilijiua,u,jiu,False
ninayejiua,u,jiu,False
nitayejiua,u,jiu,False
tunayejiua,u,jiu,False
tutayejiua,u,jiu,False
unayejiua,u,jiu,False
utayejiua,u,jiu,False
mnayejiua,u,jiu,False
mtayejiua,u,jiu,False
anayejiua,u,jiu,False
atayejiua,u,jiu,False
wanayejiua,u,jiu,False
watayejiua,u,jiu,False
jizoeza,zoe,zoez,False
nilijizoeza,zoe,zoez,False
ninajizoeza,zoe,zoez,False
nimejizoeza,zoe,zoez,False
nitajizoeza,zoe,zoez,False
tulijizoeza,zoe,zoez,False
tunajizoeza,zoe,zoez,False
tumejizoeza,zoe,zoez,False
tutajizoeza,zoe,zoez,False
ulijizoeza,zoe,zoez,False
unajizoeza,zoe,zoez,False
umejizoeza,zoe,zoez,False
utajizoeza,zoe,zoez,False
mlijizoeza,zoe,zoez,False
mnajizoeza,zoe,zoez,False
mmejizoeza,zoe,zoez,False
mtajizoeza,zoe,zoez,False
alijizoeza,zoe,zoez,False
anajizoeza,zoe,zoez,False
amejizoeza,zoe,zoez,False
atajizoeza,zoe,zoez,False
walijizoeza,zoe,zoez,False
wanajizoeza,zoe,zoez,False
wamejizoeza,zoe,zoez,False
watajizoeza,zoe,zoez,False
hujizoeza,zoe,zoez,False
kujizoeza,zoe,zoez,False
kumjizoeza,zoe,zoez,False
kuwajizoeza,zoe,zoez,False
ningejizoeza,zoe,zoez,False
ungejizoeza,zoe,zoez,False
angejizoeza,zoe,zoez,False
tungejizoeza,zoe,zoez,False
mngejizoeza,zoe,zoez,False
wangejizoeza,zoe,zoez,False
ningalijizoeza,zoe,zoez,False
ungalijizoeza,zoe,zoez,False
angalijizoeza,zoe,zoez,False
tungalijizoeza,zoe,zoez,False
mngalijizoeza,zoe,zoez,False
wangalijizoeza,zoe,zoez,False
niliyejizoeza,zoe,zoez,False
uliyejizoeza,zoe,zoez,False
aliyejizoeza,zoe,zoez,False
tuliyejizoeza,zoe,zoez,False
mliyejizoeza,zoe,zoez,False
waliyejizoeza,zoe,zoez,False
niliojizoeza,zoe,zoez,False
uliojizoeza,zoe,zoez,False
aliojizoeza,zoe,zoez,False
tuliojizoeza,zoe,zoez,False
mliojizoeza,zoe,zoez,False
waliojizoeza,zoe,zoez,False
nilipojizoeza,zoe,zoez,False
ulipojizoeza,zoe,zoez,False
alipojizoeza,zoe,zoez,False
tulipojizoeza,zoe,zoez,False
mlipojizoeza,zoe,zoez,False
walipojizoeza,zoe,zoez,False
nijapojizoeza,zoe,zoez,False
ujapojizoeza,zoe,zoez,False
ajapojizoeza,zoe,zoez,False
tujapojizoeza,zoe,zoez,False
mjapojizoeza,zoe,zoez,False
wajapojizoeza,zoe,zoez,False
nisipojizoeza,zoe,zoez,False
usipojizoeza,zoe,zoez,False
asipojizoeza,zoe,zoez,False
tusipojizoeza,zoe,zoez,False
msipojizoeza,zoe,zoez,False
wasipojizoeza,zoe,zoez,False
nikijizoeza,zoe,zoez,False
ukijizoeza,zoe,zoez,False
akijizoeza,zoe,zoez,False
tukijizoeza,zoe,zoez,False
mkijizoeza,zoe,zoez,False
niliyajizoeza,zoe,zoez,False
uliyajizoeza,zoe,zoez,False
aliyajizoeza,zoe,zoez,False
tuliyajizoeza,zoe,zoez,False
mliyajizoeza,zoe,zoez,False
waliyajizoeza,zoe,zoez,False
wakijizoeza,zoe,zoez,False
nilichojizoeza,zoe,zoez,False
ulichojizoeza,zoe,zoez,False
alichojizoeza,zoe,zoez,False
tulichojizoeza,zoe,zoez,False
mlichojizoeza,zoe,zoez,False
walichojizoeza,zoe,zoez,False
yaliojizoeza,zoe,zoez,False
kilichojizoeza,zoe,zoez,False
zilizojizoeza,zoe,zoez,False
inajizoeza,zoe,zoez,False
itajizoeza,zoe,zoez,False
ilijizoeza,zoe,zoez,False
imejizoeza,zoe,zoez,False
ingejizoeza,zoe,zoez,False
ingalijizoeza,zoe,zoez,False
iliyejizoeza,zoe,zoez,False
iliojizoeza,zoe,zoez,False
iliyojizoeza,zoe,zoez,False
ilipojizoeza,zoe,zoez,False
ikijizoeza,zoe,zoez,False
ilichojizoeza,zoe,zoez,False
zinajizoeza,zoe,zoez,False
zitajizoeza,zoe,zoez,False
zilijizoeza,zoe,zoez,False
zimejizoeza,zoe,zoez,False
zingejizoeza,zoe,zoez,False
zingalijizoeza,zoe,zoez,False
ziliyejizoeza,zoe,zoez,False
ziliojizoeza,zoe,zoez,False
zilipojizoeza,zoe,zoez,False
zikijizoeza,zoe,zoez,False
yanajizoeza,zoe,zoez,False
yatajizoeza,zoe,zoez,False
yalijizoeza,zoe,zoez,False
yamejizoeza,zoe,zoez,False
yangejizoeza,zoe,zoez,False
yangalijizoeza,zoe,zoez,False
yaliyejizoeza,zoe,zoez,False
yaliyojizoeza,zoe,zoez,False
yalipojizoeza,zoe,zoez,False
yakijizoeza,zoe,zoez,False
lililojizoeza,zoe,zoez,False
aliyojizoeza,zoe,zoez,False
lilijizoeza,zoe,zoez,False
ninayejizoeza,zoe,zoez,False
nitayejizoeza,zoe,zoez,False
tunayejizoeza,zoe,zoez,False
tutayejizoeza,zoe,zoez,False
unayejizoeza,zoe,zoez,False
utayejizoeza,zoe,zoez,False
mnayejizoeza,zoe,zoez,False
mtayejizoeza,zoe,zoez,False
anayejizoeza,zoe,zoez,False
atayejizoeza,zoe,zoez,False
wanayejizoeza,zoe,zoez,False
watayejizoeza,zoe,zoez,False
kaanga,kaang,ang,False
nilikaanga,kaang,ang,False
ninakaanga,kaang,ang,False
nimekaanga,kaang,ang,False
nitakaanga,kaang,ang,False
tulikaanga,kaang,ang,False
tunakaanga,kaang,ang,False
tumekaanga,kaang,ang,False
tutakaanga,kaang,ang,False
ulikaanga,kaang,ang,False
unakaanga,kaang,ang,False
umekaanga,kaang,ang,False
utakaanga,kaang,ang,False
mlikaanga,kaang,ang,False
mnakaanga,kaang,ang,False
mmekaanga,kaang,ang,False
mtakaanga,kaang,ang,False
alikaanga,kaang,ang,False
anakaanga,kaang,ang,False
amekaanga,kaang,ang,False
atakaanga,kaang,ang,False
walikaanga,kaang,ang,False
wanakaanga,kaang,ang,False
wamekaanga,kaang,ang,False
watakaanga,kaang,ang,False
hukaanga,kaang,ang,False
kukaanga,kaang,ang,False
kumkaanga,kaang,ang,False
kuwakaanga,kaang,ang,False
ningekaanga,kaang,ang,False
ungekaanga,kaang,ang,False
angekaanga,kaang,ang,False
tungekaanga,kaang,ang,False
mngekaanga,kaang,ang,False
wangekaanga,kaang,ang,False
ningalikaanga,kaang,ang,False
ungalikaanga,kaang,ang,False
angalikaanga,kaang,ang,False
tungalikaanga,kaang,ang,False
mngalikaanga,kaang,ang,False
wangalikaanga,kaang,ang,False
niliyekaanga,kaang,ang,False
uliyekaanga,kaang,ang,False
aliyekaanga,kaang,ang,False
tuliyekaanga,kaang,ang,False
mliyekaanga,kaang,ang,False
waliyekaanga,kaang,ang,False
niliokaanga,kaang,ang,False
uliokaanga,kaang,ang,False
aliokaanga,kaang,ang,False
tuliokaanga,kaang,ang,False
mliokaanga,kaang,ang,False
waliokaanga,kaang,ang,False
nilipokaanga,kaang,ang,False
ulipokaanga,kaang,ang,False
alipokaanga,kaang,ang,False
tulipokaanga,kaang,ang,False
mlipokaanga,kaang,ang,False
walipokaanga,kaang,ang,False
nijapokaanga,kaang,ang,False
ujapokaanga,kaang,ang,False
ajapokaanga,kaang,ang,False
tujapokaanga,kaang,ang,False
mjapokaanga,kaang,ang,False
wajapokaanga,kaang,ang,False
nisipokaanga,kaang,ang,False
usipokaanga,kaang,ang,False
asipokaanga,kaang,ang,False
tusipokaanga,kaang,ang,False
msipokaanga,kaang,ang,False
wasipokaanga,kaang,ang,False
nikikaanga,kaang,ang,False
ukikaanga,kaang,ang,False
akikaanga,kaang,ang,False
tukikaanga,kaang,ang,False
mkikaanga,kaang,ang,False
niliyakaanga,kaang,ang,False
uliyakaanga,kaang,ang,False
aliyakaanga,kaang,ang,False
tuliyakaanga,kaang,ang,False
mliyakaanga,kaang,ang,False
waliyakaanga,kaang,ang,False
wakikaanga,kaang,ang,False
nilichokaanga,kaang,ang,False
ulichokaanga,kaang,ang,False
alichokaanga,kaang,ang,False
tulichokaanga,kaang,ang,False
mlichokaanga,kaang,ang,False
walichokaanga,kaang,ang,False
yaliokaanga,kaang,ang,False
kilichokaanga,kaang,ang,False
zilizokaanga,kaang,ang,False
inakaanga,kaang,ang,False
itakaanga,kaang,ang,False
ilikaanga,kaang,ang,False
imekaanga,kaang,ang,False
ingekaanga,kaang,ang,False
ingalikaanga,kaang,ang,False
iliyekaanga,kaang,ang,False
iliokaanga,kaang,ang,False
iliyokaanga,kaang,ang,False
ilipokaanga,kaang,ang,False
ikikaanga,kaang,ang,False
ilichokaanga,kaang,ang,False
zinakaanga,kaang,ang,False
zitakaanga,kaang,ang,False
zilikaanga,kaang,ang,False
zimekaanga,kaang,ang,False
zingekaanga,kaang,ang,False
zingalikaanga,kaang,ang,False
ziliyekaanga,kaang,ang,False
ziliokaanga,kaang,ang,False
zilipokaanga,kaang,ang,False
zikikaanga,kaang,ang,False
yanakaanga,kaang,ang,False
yatakaanga,kaang,ang,False
yalikaanga,kaang,ang,False
yamekaanga,kaang,ang,False
yangekaanga,kaang,ang,False
yangalikaanga,kaang,ang,False
yaliyekaanga,kaang,ang,False
yaliyokaanga,kaang,ang,False
yalipokaanga,kaang,ang,False
yakikaanga,kaang,ang,False
lililokaanga,kaang,ang,False
aliyokaanga,kaang,ang,False
lilikaanga,kaang,ang,False
ninayekaanga,kaang,ang,False
nitayekaanga,kaang,ang,False
tunayekaanga,kaang,ang,False
tutayekaanga,kaang,ang,False
unayekaanga,kaang,ang,False
utayekaanga,kaang,ang,False
mnayekaanga,kaang,ang,False
mtayekaanga,kaang,ang,False
anayekaanga,kaang,ang,False
atayekaanga,kaang,ang,False
wanayekaanga,kaang,ang,False
watayekaanga,kaang,ang,False
kandamiza,kandamiz,ndamiz,False
nilikandamiza,kandamiz,ndamiz,False
ninakandamiza,kandamiz,ndamiz,False
nimekandamiza,kandamiz,ndamiz,False
nitakandamiza,kandamiz,ndamiz,False
tulikandamiza,kandamiz,ndamiz,False
tunakandamiza,kandamiz,ndamiz,False
tumekandamiza,kandamiz,ndamiz,False
tutakandamiza,kandamiz,ndamiz,False
ulikandamiza,kandamiz,ndamiz,False
unakandamiza,kandamiz,ndamiz,False
umekandamiza,kandamiz,ndamiz,False
utakandamiza,kandamiz,ndamiz,False
mlikandamiza,kandamiz,ndamiz,False
mnakandamiza,kandamiz,ndamiz,False
mmekandamiza,kandamiz,ndamiz,False
mtakandamiza,kandamiz,ndamiz,False
alikandamiza,kandamiz,ndamiz,False
anakandamiza,kandamiz,ndamiz,False
amekandamiza,kandamiz,ndamiz,False
atakandamiza,kandamiz,ndamiz,False
walikandamiza,kandamiz,ndamiz,False
wanakandamiza,kandamiz,ndamiz,False
wamekandamiza,kandamiz,ndamiz,False
watakandamiza,kandamiz,ndamiz,False
hukandamiza,kandamiz,ndamiz,False
kukandamiza,kandamiz,ndamiz,False
kumkandamiza,kandamiz,ndamiz,False
kuwakandamiza,kandamiz,ndamiz,False
ningekandamiza,kandamiz,ndamiz,False
ungekandamiza,kandamiz,ndamiz,False
angekandamiza,kandamiz,ndamiz,False
tungekandamiza,kandamiz,ndamiz,False
mngekandamiza,kandamiz,ndamiz,False
wangekandamiza,kandamiz,ndamiz,False
ningalikandamiza,kandamiz,ndamiz,False
ungalikandamiza,kandamiz,ndamiz,False
angalikandamiza,kandamiz,ndamiz,False
tungalikandamiza,kandamiz,ndamiz,False
mngalikandamiza,kandamiz,ndamiz,False
wangalikandamiza,kandamiz,ndamiz,False
niliyekandamiza,kandamiz,ndamiz,False
uliyekandamiza,kandamiz,ndamiz,False
aliyekandamiza,kandamiz,ndamiz,False
tuliyekandamiza,kandamiz,ndamiz,False
mliyekandamiza,kandamiz,ndamiz,False
waliyekandamiza,kandamiz,ndamiz,False
niliokandamiza,kandamiz,ndamiz,False
uliokandamiza,kandamiz,ndamiz,False
aliokandamiza,kandamiz,ndamiz,False
tuliokandamiza,kandamiz,ndamiz,False
mliokandamiza,kandamiz,ndamiz,False
waliokandamiza,kandamiz,ndamiz,False
nilipokandamiza,kandamiz,ndamiz,False
ulipokandamiza,kandamiz,ndamiz,False
alipokandamiza,kandamiz,ndamiz,False
tulipokandamiza,kandamiz,ndamiz,False
mlipokandamiza,kandamiz,ndamiz,False
walipokandamiza,kandamiz,ndamiz,False
nijapokandamiza,kandamiz,ndamiz,False
ujapokandamiza,kandamiz,ndamiz,False
ajapokandamiza,kandamiz,ndamiz,False
tujapokandamiza,kandamiz,ndamiz,False
mjapokandamiza,kandamiz,ndamiz,False
wajapokandamiza,kandamiz,ndamiz,False
nisipokandamiza,kandamiz,ndamiz,False
usipokandamiza,kandamiz,ndamiz,False
asipokandamiza,kandamiz,ndamiz,False
tusipokandamiza,kandamiz,ndamiz,False
msipokandamiza,kandamiz,ndamiz,False
wasipokandamiza,kandamiz,ndamiz,False
nikikandamiza,kandamiz,ndamiz,False
ukikandamiza,kandamiz,ndamiz,False
akikandamiza,kandamiz,ndamiz,False
tukikandamiza,kandamiz,ndamiz,False
mkikandamiza,kandamiz,ndamiz,False
niliyakandamiza,kandamiz,ndamiz,False
uliyakandamiza,kandamiz,ndamiz,False
aliyakandamiza,kandamiz,ndamiz,False
tuliyakandamiza,kandamiz,ndamiz,False
mliyakandamiza,kandamiz,ndamiz,False
waliyakandamiza,kandamiz,ndamiz,False
wakikandamiza,kandamiz,ndamiz,False
nilichokandamiza,kandamiz,ndamiz,False
ulichokandamiza,kandamiz,ndamiz,False
alichokandamiza,kandamiz,ndamiz,False
tulichokandamiza,kandamiz,ndamiz,False
mlichokandamiza,kandamiz,ndamiz,False
walichokandamiza,kandamiz,ndamiz,False
yaliokandamiza,kandamiz,ndamiz,False
kilichokandamiza,kandamiz,ndamiz,False
zilizokandamiza,kandamiz,ndamiz,False
inakandamiza,kandamiz,ndamiz,False
itakandamiza,kandamiz,ndamiz,False
ilikandamiza,kandamiz,ndamiz,False
imekandamiza,kandamiz,ndamiz,False
ingekandamiza,kandamiz,ndamiz,False
ingalikandamiza,kandamiz,ndamiz,False
iliyekandamiza,kandamiz,ndamiz,False
iliokandamiza,kandamiz,ndamiz,False
iliyokandamiza,kandamiz,ndamiz,False
ilipokandamiza,kandamiz,ndamiz,False
ikikandamiza,kandamiz,ndamiz,False
ilichokandamiza,kandamiz,ndamiz,False
zinakandamiza,kandamiz,ndamiz,False
zitakandamiza,kandamiz,ndamiz,False
zilikandamiza,kandamiz,ndamiz,False
zimekandamiza,kandamiz,ndamiz,False
zingekandamiza,kandamiz,ndamiz,False
zingalikandamiza,kandamiz,ndamiz,False
ziliyekandamiza,kandamiz,ndamiz,False
ziliokandamiza,kandamiz,ndamiz,False
zilipokandamiza,kandamiz,ndamiz,False
zikikandamiza,kandamiz,ndamiz,False
yanakandamiza,kandamiz,ndamiz,False
yatakandamiza,kandamiz,ndamiz,False
yalikandamiza,kandamiz,ndamiz,False
yamekandamiza,kandamiz,ndamiz,False
yangekandamiza,kandamiz,ndamiz,False
yangalikandamiza,kandamiz,ndamiz,False
yaliyekandamiza,kandamiz,ndamiz,False
yaliyokandamiza,kandamiz,ndamiz,False
yalipokandamiza,kandamiz,ndamiz,False
yakikandamiza,kandamiz,ndamiz,False
lililokandamiza,kandamiz,ndamiz,False
aliyokandamiza,kandamiz,ndamiz,False
lilikandamiza,kandamiz,ndamiz,False
ninayekandamiza,kandamiz,ndamiz,False
nitayekandamiza,kandamiz,ndamiz,False
tunayekandamiza,kandamiz,ndamiz,False
tutayekandamiza,kandamiz,ndamiz,False
unayekandamiza,kandamiz,ndamiz,False
utayekandamiza,kandamiz,ndamiz,False
mnayekandamiza,kandamiz,ndamiz,False
mtayekandamiza,kandamiz,ndamiz,False
anayekandamiza,kandamiz,ndamiz,False
atayekandamiza,kandamiz,ndamiz,False
wanayekandamiza,kandamiz,ndamiz,False
watayekandamiza,kandamiz,ndamiz,False
kanya,kany,kanya,False
nilikanya,kany,nilikanya,False
ninakanya,kany,ninakanya,False
nimekanya,kany,nimekanya,False
nitakanya,kany,nitakanya,False
tulikanya,kany,tulikanya,False
tunakanya,kany,tunakanya,False
tumekanya,kany,tumekanya,False
tutakanya,kany,tutakanya,False
ulikanya,kany,ulikanya,False
unakanya,kany,unakanya,False
umekanya,kany,umekanya,False
utakanya,kany,utakanya,False
mlikanya,kany,mlikanya,False
mnakanya,kany,mnakanya,False
mmekanya,kany,mmekanya,False
mtakanya,kany,mtakanya,False
alikanya,kany,alikanya,False
anakanya,kany,anakanya,False
amekanya,kany,amekanya,False
atakanya,kany,atakanya,False
walikanya,kany,walikanya,False
wanakanya,kany,wanakanya,False
wamekanya,kany,wamekanya,False
watakanya,kany,watakanya,False
hukanya,kany,hukanya,False
kukanya,kany,kukanya,False
kumkanya,kany,kumkanya,False
kuwakanya,kany,kuwakanya,False
ningekanya,kany,ningekanya,False
ungekanya,kany,ungekanya,False
angekanya,kany,angekanya,False
tungekanya,kany,tungekanya,False
mngekanya,kany,mngekanya,False
wangekanya,kany,wangekanya,False
ningalikanya,kany,ningalikanya,False
ungalikanya,kany,ungalikanya,False
angalikanya,kany,angalikanya,False
tungalikanya,kany,tungalikanya,False
mngalikanya,kany,mngalikanya,False
